## begin version 0.98 source file header             
## generated at 26## from output of MCNPX case mctal_IRP_physics10a, described as:   
## mcnpx      2.6.0  09/21/11 10:43:13   26   50000000  3508970273895
##  Optimization for a box coupled para-H moderator                                
## Pulse shapes are as calculated with point detector tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.0807e+14 p/pulse and  1.000 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error  
##    E             l          f(E)         s(E)         f(l)         s(l)
##    eV        Angstroms       n/sterad/pulse/eV         n/sterad/pulse/Angstrom  
##
  1.2515e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.3342e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.4223e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.5163e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.6164e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.7232e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.8370e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.9583e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  2.0877e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  2.2256e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  2.3726e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  2.5293e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  2.6964e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  2.8745e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  3.0643e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  3.2667e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  3.4825e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  3.7125e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  3.9577e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  4.2191e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  4.4978e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  4.7949e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  5.1116e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  5.4492e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  5.8091e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  6.1928e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  6.6019e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  7.0379e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  7.5028e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  7.9983e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  8.5266e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  9.0898e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  9.6902e-01   1.9953e-05   0.0000e+00   0.0000e+00 
  1.0330e+00   1.9953e-05   1.0595e+05   1.0595e+05 
  1.1013e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.1740e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.2515e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.3342e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.4223e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.5163e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.6164e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.7232e+00   1.9953e-05   3.5499e+02   3.5499e+02 
  1.8370e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.9583e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  2.0877e+00   1.9953e-05   4.9938e+04   4.9938e+04 
  2.2256e+00   1.9953e-05   4.9873e+03   4.9873e+03 
  2.3726e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  2.5293e+00   1.9953e-05   3.7448e+04   3.7448e+04 
  2.6964e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  2.8745e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  3.0643e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  3.2667e+00   1.9953e-05   6.6874e+06   6.6874e+06 
  3.4825e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  3.7125e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  3.9577e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  4.2191e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  4.4978e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  4.7949e+00   1.9953e-05   1.4695e+04   1.4695e+04 
  5.1116e+00   1.9953e-05   2.8223e+04   2.6874e+04 
  5.4492e+00   1.9953e-05   9.1870e+04   9.1870e+04 
  5.8091e+00   1.9953e-05   2.9808e+04   2.8181e+04 
  6.1928e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  6.6019e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  7.0379e+00   1.9953e-05   1.5788e+04   1.5788e+04 
  7.5028e+00   1.9953e-05   1.2143e+06   1.1891e+06 
  7.9983e+00   1.9953e-05   1.0136e+03   1.0136e+03 
  8.5266e+00   1.9953e-05   2.1758e+05   2.1753e+05 
  9.0898e+00   1.9953e-05   8.2524e+04   8.2449e+04 
  9.6902e+00   1.9953e-05   0.0000e+00   0.0000e+00 
  1.0330e+01   1.9953e-05   1.7756e+05   1.7756e+05 
  1.1013e+01   1.9953e-05   1.0155e+03   6.7518e+02 
  1.1740e+01   1.9953e-05   5.2330e+01   4.5831e+01 
  1.2515e+01   1.9953e-05   2.1686e+05   2.1179e+05 
  1.3342e+01   1.9953e-05   3.4421e+04   3.4074e+04 
  1.4223e+01   1.9953e-05   3.5382e+04   3.5368e+04 
  1.5163e+01   1.9953e-05   3.6267e+00   3.6267e+00 
  1.6164e+01   1.9953e-05   9.6459e+01   7.8334e+01 
  1.7232e+01   1.9953e-05   6.3575e+02   6.0822e+02 
  1.8370e+01   1.9953e-05   2.3370e+02   1.6965e+02 
  1.9583e+01   1.9953e-05   1.2270e+04   8.4679e+03 
  2.0877e+01   1.9953e-05   7.2078e+02   4.3471e+02 
  2.2256e+01   1.9953e-05   3.2740e+03   3.1912e+03 
  2.3726e+01   1.9953e-05   1.3276e+02   8.5658e+01 
  2.5293e+01   1.9953e-05   7.1889e-01   7.1889e-01 
  2.6964e+01   1.9953e-05   2.1896e+02   1.4428e+02 
  2.8745e+01   1.9953e-05   1.4897e+03   1.4517e+03 
  3.0643e+01   1.9953e-05   1.0904e+03   7.6406e+02 
  3.2667e+01   1.9953e-05   6.0896e+01   4.8485e+01 
  3.4825e+01   1.9953e-05   1.6450e+02   9.6692e+01 
  3.7125e+01   1.9953e-05   3.3637e+01   2.3539e+01 
  3.9577e+01   1.9953e-05   5.0218e+01   2.6188e+01 
  4.2191e+01   1.9953e-05   3.6903e+01   2.2445e+01 
  4.4978e+01   1.9953e-05   1.9799e+00   1.9779e+00 
  4.7949e+01   1.9953e-05   1.0849e+01   6.4952e+00 
  5.1116e+01   1.9953e-05   7.3023e-02   4.2295e-02 
  5.4492e+01   1.9953e-05   1.9693e+00   1.0599e+00 
  5.8091e+01   1.9953e-05   7.3889e-02   5.0134e-02 
  6.1928e+01   1.9953e-05   7.6218e-02   4.8292e-02 
  6.6019e+01   1.9953e-05   1.4631e+08   1.4631e+08 
  7.0379e+01   1.9953e-05   1.4652e-02   7.4316e-03 
  7.5028e+01   1.9953e-05   2.0204e-02   1.7545e-02 
  7.9983e+01   1.9953e-05   4.8929e+00   4.8924e+00 
  8.5266e+01   1.9953e-05   2.8354e-04   1.5799e-04 
  9.0898e+01   1.9953e-05   1.1372e-04   4.4669e-05 
  9.6902e+01   1.9953e-05   1.3134e-01   1.3133e-01 
  1.0330e+02   1.9953e-05   1.0519e-06   6.9742e-07 
  1.1013e+02   1.9953e-05   3.0429e-07   1.6824e-07 
  1.1740e+02   1.9953e-05   7.0254e-08   4.3958e-08 
  1.2515e+02   1.9953e-05   6.8898e-09   4.3750e-09 
  1.3342e+02   1.9953e-05   3.9220e-09   3.1023e-09 
  1.4223e+02   1.9953e-05   3.9038e-10   1.6892e-10 
  1.5163e+02   1.9953e-05   2.1581e-05   2.1581e-05 
  1.6164e+02   1.9953e-05   7.6244e-06   7.3263e-06 
  1.7232e+02   1.9953e-05   2.6468e-10   2.6460e-10 
  1.8370e+02   1.9953e-05   7.9641e-12   7.9585e-12 
  1.9583e+02   1.9953e-05   1.7140e-07   1.7140e-07 
  2.0877e+02   1.9953e-05   3.5826e-17   2.0775e-17 
  2.2256e+02   1.9953e-05   1.2622e-19   4.8480e-20 
  2.3726e+02   1.9953e-05   1.4513e-15   1.4513e-15 
  2.5293e+02   1.9953e-05   1.8275e-16   1.6976e-16 
  2.6964e+02   1.9953e-05   2.4773e-15   2.4590e-15 
  2.8745e+02   1.9953e-05   6.2621e-18   6.2621e-18 
  3.0643e+02   1.9953e-05   4.1027e-29   1.1877e-29 
  3.2667e+02   1.9953e-05   1.1939e-29   1.1939e-29 
  3.4825e+02   1.9953e-05   2.5770e-10   2.5770e-10 
  3.7125e+02   1.9953e-05   9.1729e-24   9.1729e-24 
  3.9577e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  4.2191e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  4.4978e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  4.7949e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  5.1116e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  5.4492e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  5.8091e+02   1.9953e-05   7.9929e+08   7.9929e+08 
  6.1928e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  6.6019e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  7.0379e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  7.5028e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  7.9983e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  8.5266e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  9.0898e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  9.6902e+02   1.9953e-05   0.0000e+00   0.0000e+00 
  1.0330e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.1013e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.1740e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.2515e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.3342e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.4223e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.5163e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.6164e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.7232e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.8370e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  1.9583e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  2.0877e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  2.2256e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  2.3726e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  2.5293e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  2.6964e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  2.8745e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  3.0643e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  3.2667e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  3.4825e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  3.7125e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  3.9577e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  4.2191e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  4.4978e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  4.7949e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  5.1116e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  5.4492e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  5.8091e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  6.1928e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  6.6019e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  7.0379e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  7.5028e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  7.9983e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  8.5266e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  9.0898e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  9.6902e+03   1.9953e-05   0.0000e+00   0.0000e+00 
  5.5000e+04   1.9953e-05   0.0000e+00   0.0000e+00 
  5.5000e+05   1.9953e-05   0.0000e+00   0.0000e+00 
  5.5000e+06   1.9953e-05   0.0000e+00   0.0000e+00 
  5.5000e+07   1.9953e-05   0.0000e+00   0.0000e+00 


  1.0330e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.1013e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.1740e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.2515e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.3342e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.4223e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.5163e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.6164e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.7232e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.8370e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.9583e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  2.0877e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  2.2256e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  2.3726e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  2.5293e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  2.6964e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  2.8745e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  3.0643e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  3.2667e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  3.4825e-01   2.2387e-05   1.5424e+05   1.5424e+05 
  3.7125e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  3.9577e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  4.2191e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  4.4978e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  4.7949e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  5.1116e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  5.4492e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  5.8091e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  6.1928e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  6.6019e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  7.0379e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  7.5028e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  7.9983e-01   2.2387e-05   4.2880e+05   4.2880e+05 
  8.5266e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  9.0898e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  9.6902e-01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.0330e+00   2.2387e-05   7.8468e+03   7.8468e+03 
  1.1013e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.1740e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.2515e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.3342e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.4223e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.5163e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.6164e+00   2.2387e-05   3.3462e+04   3.3462e+04 
  1.7232e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.8370e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  1.9583e+00   2.2387e-05   6.4881e+05   6.4803e+05 
  2.0877e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  2.2256e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  2.3726e+00   2.2387e-05   6.1921e+02   6.1921e+02 
  2.5293e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  2.6964e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  2.8745e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  3.0643e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  3.2667e+00   2.2387e-05   1.0723e+03   1.0723e+03 
  3.4825e+00   2.2387e-05   8.8892e+04   8.8892e+04 
  3.7125e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  3.9577e+00   2.2387e-05   5.4653e+02   5.4653e+02 
  4.2191e+00   2.2387e-05   2.2351e+05   1.5807e+05 
  4.4978e+00   2.2387e-05   3.2829e+04   3.2829e+04 
  4.7949e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  5.1116e+00   2.2387e-05   4.0869e+03   4.0869e+03 
  5.4492e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  5.8091e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  6.1928e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  6.6019e+00   2.2387e-05   3.7274e+06   3.7248e+06 
  7.0379e+00   2.2387e-05   1.0106e+04   1.0106e+04 
  7.5028e+00   2.2387e-05   0.0000e+00   0.0000e+00 
  7.9983e+00   2.2387e-05   4.5958e+05   4.5921e+05 
  8.5266e+00   2.2387e-05   1.1295e+02   1.1295e+02 
  9.0898e+00   2.2387e-05   4.7295e+05   4.6888e+05 
  9.6902e+00   2.2387e-05   2.4406e+02   2.4406e+02 
  1.0330e+01   2.2387e-05   0.0000e+00   0.0000e+00 
  1.1013e+01   2.2387e-05   1.0770e+05   1.0746e+05 
  1.1740e+01   2.2387e-05   5.9340e+03   4.3823e+03 
  1.2515e+01   2.2387e-05   9.7570e+04   9.5970e+04 
  1.3342e+01   2.2387e-05   4.4968e+02   4.4968e+02 
  1.4223e+01   2.2387e-05   1.3718e+04   1.2580e+04 
  1.5163e+01   2.2387e-05   3.1926e+02   3.1501e+02 
  1.6164e+01   2.2387e-05   1.4065e+04   1.3285e+04 
  1.7232e+01   2.2387e-05   6.2027e+03   6.1996e+03 
  1.8370e+01   2.2387e-05   1.2667e+04   7.4077e+03 
  1.9583e+01   2.2387e-05   5.2608e+03   5.1498e+03 
  2.0877e+01   2.2387e-05   3.5965e+02   3.1448e+02 
  2.2256e+01   2.2387e-05   1.1204e+02   9.6373e+01 
  2.3726e+01   2.2387e-05   2.7813e+09   2.7813e+09 
  2.5293e+01   2.2387e-05   1.1335e+10   1.1335e+10 
  2.6964e+01   2.2387e-05   3.1412e+03   2.3999e+03 
  2.8745e+01   2.2387e-05   1.6367e+02   1.4469e+02 
  3.0643e+01   2.2387e-05   5.7837e+02   3.7889e+02 
  3.2667e+01   2.2387e-05   5.7760e+02   4.1021e+02 
  3.4825e+01   2.2387e-05   9.1099e+01   8.6143e+01 
  3.7125e+01   2.2387e-05   7.7585e-01   4.7079e-01 
  3.9577e+01   2.2387e-05   4.9030e+00   4.8976e+00 
  4.2191e+01   2.2387e-05   1.1032e+01   8.5067e+00 
  4.4978e+01   2.2387e-05   7.7632e+00   5.9528e+00 
  4.7949e+01   2.2387e-05   7.9119e+00   4.6269e+00 
  5.1116e+01   2.2387e-05   9.2654e-01   6.1615e-01 
  5.4492e+01   2.2387e-05   9.6159e-01   4.6089e-01 
  5.8091e+01   2.2387e-05   3.4837e-01   2.0746e-01 
  6.1928e+01   2.2387e-05   6.4559e-02   4.4784e-02 
  6.6019e+01   2.2387e-05   1.0399e-01   5.1506e-02 
  7.0379e+01   2.2387e-05   5.7650e-02   4.0712e-02 
  7.5028e+01   2.2387e-05   4.0071e-03   2.7914e-03 
  7.9983e+01   2.2387e-05   1.9046e-04   1.0555e-04 
  8.5266e+01   2.2387e-05   1.7066e-03   1.4798e-03 
  9.0898e+01   2.2387e-05   4.6039e-05   2.2495e-05 
  9.6902e+01   2.2387e-05   1.0943e-05   4.8303e-06 
  1.0330e+02   2.2387e-05   2.9554e-06   1.6692e-06 
  1.1013e+02   2.2387e-05   7.9948e-07   5.3629e-07 
  1.1740e+02   2.2387e-05   3.0773e-08   1.7196e-08 
  1.2515e+02   2.2387e-05   1.9332e-08   1.1418e-08 
  1.3342e+02   2.2387e-05   2.0739e-09   1.1597e-09 
  1.4223e+02   2.2387e-05   3.2524e-10   1.4005e-10 
  1.5163e+02   2.2387e-05   1.1881e-11   3.7401e-12 
  1.6164e+02   2.2387e-05   7.2515e-09   7.2501e-09 
  1.7232e+02   2.2387e-05   4.4510e-14   2.1574e-14 
  1.8370e+02   2.2387e-05   3.6666e-15   1.6357e-15 
  1.9583e+02   2.2387e-05   2.2596e-16   1.0148e-16 
  2.0877e+02   2.2387e-05   8.3612e-07   8.3612e-07 
  2.2256e+02   2.2387e-05   1.3096e-12   1.2578e-12 
  2.3726e+02   2.2387e-05   6.4436e-21   3.6039e-21 
  2.5293e+02   2.2387e-05   2.1236e-23   1.0762e-23 
  2.6964e+02   2.2387e-05   1.9194e-24   9.7661e-25 
  2.8745e+02   2.2387e-05   2.5580e-13   2.5580e-13 
  3.0643e+02   2.2387e-05   2.6817e-14   2.6817e-14 
  3.2667e+02   2.2387e-05   1.1166e-20   1.1166e-20 
  3.4825e+02   2.2387e-05   4.9480e-24   4.9450e-24 
  3.7125e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  3.9577e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  4.2191e+02   2.2387e-05   1.5070e-27   1.5070e-27 
  4.4978e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  4.7949e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  5.1116e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  5.4492e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  5.8091e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  6.1928e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  6.6019e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  7.0379e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  7.5028e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  7.9983e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  8.5266e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  9.0898e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  9.6902e+02   2.2387e-05   0.0000e+00   0.0000e+00 
  1.0330e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.1013e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.1740e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.2515e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.3342e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.4223e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.5163e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.6164e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.7232e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.8370e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  1.9583e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  2.0877e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  2.2256e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  2.3726e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  2.5293e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  2.6964e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  2.8745e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  3.0643e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  3.2667e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  3.4825e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  3.7125e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  3.9577e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  4.2191e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  4.4978e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  4.7949e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  5.1116e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  5.4492e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  5.8091e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  6.1928e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  6.6019e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  7.0379e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  7.5028e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  7.9983e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  8.5266e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  9.0898e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  9.6902e+03   2.2387e-05   0.0000e+00   0.0000e+00 
  5.5000e+04   2.2387e-05   0.0000e+00   0.0000e+00 
  5.5000e+05   2.2387e-05   0.0000e+00   0.0000e+00 
  5.5000e+06   2.2387e-05   0.0000e+00   0.0000e+00 
  5.5000e+07   2.2387e-05   0.0000e+00   0.0000e+00 


  1.0330e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.1013e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.1740e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.2515e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.3342e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.4223e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.5163e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.6164e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.7232e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.8370e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  1.9583e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  2.0877e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  2.2256e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  2.3726e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  2.5293e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  2.6964e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  2.8745e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  3.0643e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  3.2667e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  3.4825e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  3.7125e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  3.9577e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  4.2191e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  4.4978e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  4.7949e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  5.1116e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  5.4492e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  5.8091e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  6.1928e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  6.6019e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  7.0379e-01   2.5119e-05   2.9955e+05   2.9955e+05 
  7.5028e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  7.9983e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  8.5266e-01   2.5119e-05   9.6587e+04   9.6587e+04 
  9.0898e-01   2.5119e-05   0.0000e+00   0.0000e+00 
  9.6902e-01   2.5119e-05   1.0847e+03   1.0847e+03 
